agasalhada;adj. s.m.;agasalhado
agasalhadas;adj. s.m.;agasalhado
agasalhadas;adj. s.m.;agasalhado
agasalhados;adj. s.m.;agasalhado
agasalhados;adj. s.m.;agasalhado
agasalhos;s.m.;agasalho
agastada;adj.;agastado
agastadas;adj.;agastado
agastados;adj.;agastado
agiotas;adj. s.2g.;agiota
agiotas;adj. s.2g.;agiota
agitada;adj.;agitado
agitadas;adj.;agitado
agitados;adj.;agitado
aglomerada;adj. s.m.;aglomerado
aglomerada;adj. s.m.;aglomerado
aglomeradas;adj. s.m.;aglomerado
aglomeradas;adj. s.m.;aglomerado
aglomerados;adj. s.m.;aglomerado
aglomerados;adj. s.m.;aglomerado
aglutinada;adj.;aglutinado
aglutinadas;adj.;aglutinado
aglutinados;adj.;aglutinado
agoniadas;adj.;agoniado
agoniadas;adj.;agoniado
agoniados;adj.;agoniado
agoniados;adj.;agoniado
agonias;s.f.;agonia
agourentas;adj.;agourento
agourentas;adj.;agourento
agouros;s.m.;agouro
agraciada;adj.;agraciado
agraciadas;adj.;agraciado
agraciados;adj.;agraciado
agradada;adj.;agradado
agradadas;adj.;agradado
agradados;adj.;agradado
agradecidas;adj.;agradecido
agradecidos;adj.;agradecido
agrados;s.m.;agrado
agrafos;adj. s.m. "sem escrita";agrafo
agravada;adj. s.m.;agravado
agravadas;adj. s.m.;agravado
agravados;adj. s.m.;agravado
agredida;adj. s.m.;agredido
agredida;adj. s.m.;agredido
agredidas;adj. s.m.;agredido
agredidas;adj. s.m.;agredido
agredidos;adj. s.m.;agredido
agredidos;adj. s.m.;agredido
agregada;adj. s.m.;agregado
agregada;adj. s.m.;agregado
agregadas;adj. s.m.;agregado
agregadas;adj. s.m.;agregado
agregados;adj. s.m.;agregado
agregados;adj. s.m.;agregado
agrilhoada;adj.;agrilhoado
agrilhoadas;adj.;agrilhoado
agrilhoados;adj.;agrilhoado
aguadas;adj.;aguado
aguadas;adj.;aguado
aguados;adj.;aguado
aguados;adj.;aguado
aguardentes;s.f.;aguardente
agudas;adj. s.m.;agudo
agudas;adj. s.m.;agudo
agudos;adj. s.m.;agudo
agudos;adj. s.m.;agudo
aguilhadas;s.f.;aguilhada
aguilhoadas;adj.;aguilhoado
aguilhoadas;adj.;aguilhoado
aguilhoados;adj.;aguilhoado
aguilhoados;adj.;aguilhoado
agulhas;s.f.;agulha
agulhetas;s.f.;agulheta
agulhinhas;s.f.;agulha
aias;s.f. "árvore";aia
ajeitada;adj.;ajeitado
ajeitadas;adj.;ajeitado
ajeitados;adj.;ajeitado
ajoelhadas;adj.;ajoelhado
ajoelhados;adj.;ajoelhado
ajoujada;adj.;ajoujado
ajoujadas;adj.;ajoujado
ajoujados;adj.;ajoujado
ajudadas;adj.;ajudado
ajudadas;adj.;ajudado
ajudados;adj.;ajudado
ajudados;adj.;ajudado
ajudas;s.f.;ajuda
ajudinha;s.f.;ajuda
ajudinhas;s.f.;ajuda
ajuntas;s.f.;ajunta
ajustada;adj.;ajustado
ajustadas;adj.;ajustado
ajustados;adj.;ajustado
ajustes;s.m.;ajuste
aladas;adj.;alado
alados;adj.;alado
alagada;adj. s.m.;alagado
alagadas;adj. s.m.;alagado
alagados;adj. s.m.;alagado
alambiques;s.m.;alambique
alamedas;s.f.;alameda
alaranjada;adj. s.m.;alaranjado
alaranjadas;adj. s.m.;alaranjado
alaranjados;adj. s.m.;alaranjado
alardes;s.m.;alarde
alargada;adj.;alargado
alargadas;adj.;alargado
alargados;adj.;alargado
alarmada;adj.;alarmado
alarmadas;adj.;alarmado
alarmados;adj.;alarmado
alarmes;s.m.;alarme
alastrada;adj. s.m.;alastrado
alastradas;adj. s.m.;alastrado
alastrados;adj. s.m.;alastrado
albardas;adj. s.f. "capuz";albarda
albergadas;adj. s.m.;albergado
albergados;adj. s.m.;albergado
albergarias;s.f.;albergaria
albergues;s.m.;albergue
albuminada;adj.;albuminado
albuminadas;adj.;albuminado
albuminados;adj.;albuminado
albuminas;s.f.;albumina
alcachofras;s.f.;alcachofra
alcalinas;adj. s.m.;alcalino
alcalinas;adj. s.m.;alcalino
alcalinos;adj. s.m.;alcalino
alcalinos;adj. s.m.;alcalino
alcances;s.m.;alcance
alcatifas;s.f.;alcatifa
alces;s.2g.;alce
alcunhada;adj.;alcunhado
alcunhadas;adj.;alcunhado
alcunhados;adj.;alcunhado
alcunhas;s.f.;alcunha
aldeias;s.f.;aldeia
alegada;adj. s.m.;alegado
alegada;adj. s.m.;alegado
alegadas;adj. s.m.;alegado
alegadas;adj. s.m.;alegado
alegados;adj. s.m.;alegado
alegados;adj. s.m.;alegado
alegrada;adj.;alegrado
alegradas;adj.;alegrado
alegrados;adj.;alegrado
alegres;adj.2g.;alegre
alegres;adj.2g.;alegre
aleijadas;adj. s.m.;aleijado
aleijadas;adj. s.m.;aleijado
aleijados;adj. s.m.;aleijado
aleijados;adj. s.m.;aleijado
alertas;adj.2g. s.m. adv. interj.;alerta
alertas;adj.2g. s.m. adv. interj.;alerta
alevantes;s.m.;alevante
alfabetizada;adj.;alfabetizado
alfabetizada;adj.;alfabetizado
alfabetizadas;adj.;alfabetizado
alfabetizadas;adj.;alfabetizado
alfabetizados;adj.;alfabetizado
alfabetizados;adj.;alfabetizado
alfabetos;s.m.;alfabeto
alfaias;s.f.;alfaia
alfaiatarias;s.f.;alfaiataria
alfaiatas;s.m.;alfaiate
alfaiates;s.m.;alfaiate
alfazemas;s.f.;alfazema
alfinetadas;adj.;alfinetado
alfinetadas;adj.;alfinetado
alfinetados;adj.;alfinetado
alfinetados;adj.;alfinetado
alforjes;s.m.;alforje
algazarras;s.f.;algazarra
algemas;s.f.;algema
alheada;adj.;alheado
alheadas;adj.;alheado
alheados;adj.;alheado
alheia;adj. s.m.;alheio
alheias;adj. s.m.;alheio
alheios;adj. s.m.;alheio
alheios;adj. s.m.;alheio
aliadas;adj. s.m.;aliado
aliadas;adj. s.m.;aliado
aliados;adj. s.m.;aliado
aliados;adj. s.m.;aliado
alicerces;s.m.;alicerce
aliciada;adj.;aliciado
aliciadas;adj.;aliciado
aliciados;adj.;aliciado
alienada;adj. s.m.;alienado
alienada;adj. s.m.;alienado
alienadas;adj. s.m.;alienado
alienadas;adj. s.m.;alienado
alienados;adj. s.m.;alienado
alienados;adj. s.m.;alienado
alimentada;adj.;alimentado
alimentadas;adj.;alimentado
alimentados;adj.;alimentado
alindes;s.m.;alinde
alinhada;adj.;alinhado
alinhadas;adj.;alinhado
alinhados;adj.;alinhado
alinhavos;s.m.;alinhavo
alisada;adj. s.m.;alisado
alisada;adj. s.m.;alisado
alisadas;adj. s.m.;alisado
alisadas;adj. s.m.;alisado
alisados;adj. s.m.;alisado
alisados;adj. s.m.;alisado
alistada;adj.;alistado
alistadas;adj.;alistado
alistados;adj.;alistado
aliviadas;adj.;aliviado
aliviados;adj.;aliviado
almejada;adj.;almejado
almejadas;adj.;almejado
almejados;adj.;almejado
almejos;s.m.;almejo
almocreves;s.m.;almocreve
almofadas;s.f.;almofada
almofadão;s.f.;almofada
almofadões;s.f.;almofada
alpendradas;adj.;alpendrado
alpendrados;adj.;alpendrado
alpendres;s.m.;alpendre
alpinas;adj. s.m.;alpino
alpinos;adj. s.m.;alpino
alqueires;s.m.;alqueire
alquimias;s.f.;alquimia
alteada;adj.;alteado
alteadas;adj.;alteado
alteados;adj.;alteado
alterada;adj. "que sofreu;alterado
alteradas;adj. "que sofreu;alterado
alterados;adj. "que sofreu;alterado
alternada;adj.;alternado
alternadas;adj.;alternado
alternados;adj.;alternado
alternas;adj.;alterno
alternos;adj.;alterno
altivas;adj.;altivo
altivos;adj.;altivo
alucinada;adj. s.m.;alucinado
alucinadas;adj. s.m.;alucinado
alucinados;adj. s.m.;alucinado
aludes;s.m.;alude
alugadas;adj. s.m.;alugado
alugados;adj. s.m.;alugado
alumiadas;adj.;alumiado
alumiados;adj.;alumiado
alunados;adj. s.m.;alunado
alunas;s.m.;aluno
alunos;s.m.;aluno
alvejada;adj.;alvejado
alvejadas;adj.;alvejado
alvejados;adj.;alvejado
alvitrada;adj. s.m.;alvitrado
alvitradas;adj. s.m.;alvitrado
alvitrados;adj. s.m.;alvitrado
alvitres;s.m.;alvitre
alvoradas;s.f.;alvorada
alvorecida;adj.;alvorecido
alvorecidas;adj.;alvorecido
alvorecidos;adj.;alvorecido
amaciada;adj.;amaciado
amaciadas;adj.;amaciado
amaciados;adj.;amaciado
amada;adj. s.m.;amado
amada;adj. s.m.;amado
amadas;adj. s.m.;amado
amadas;adj. s.m.;amado
amados;adj. s.m.;amado
amados;adj. s.m.;amado
amalgamada;adj.;amalgamado
amalgamadas;adj.;amalgamado
amalgamados;adj.;amalgamado
amalgamada;adj.;amalgamado
amalgamadas;adj.;amalgamado
amalgamados;adj.;amalgamado
amanteigada;adj.;amanteigado
amanteigadas;adj.;amanteigado
amanteigados;adj.;amanteigado
amantes;adj. s.2g.;amante
amantes;adj. s.2g.;amante
amarelas;adj. s.m.;amarelo
amarelas;adj. s.m.;amarelo
amarelecida;adj.;amarelecido
amarelecidas;adj.;amarelecido
amarelecidos;adj.;amarelecido
amarelos;adj. s.m.;amarelo
amarelos;adj. s.m.;amarelo
amargada;adj.;amargado
amargadas;adj.;amargado
amargados;adj.;amargado
amargas;adj. s.m.;amargo
amargas;adj. s.m.;amargo
amargurada;adj.;amargurado
amarguradas;adj.;amargurado
amargurados;adj.;amargurado
amarguras;s.f.;amargura
amarradas;adj. s.m.;amarrado
amarrados;adj. s.m.;amarrado
amarras;s.f.;amarra
amassada;adj.;amassado
amassadas;adj.;amassado
amassados;adj.;amassado
ambientes;adj.2g. s.m.;ambiente
ambientes;adj.2g. s.m.;ambiente
amedrontada;adj.;amedrontado
amedrontadas;adj.;amedrontado
amedrontados;adj.;amedrontado
ameias;s.f.;ameia
amenizada;adj.;amenizado
amenizadas;adj.;amenizado
amenizados;adj.;amenizado
amestrada;adj.;amestrado
amestradas;adj.;amestrado
amestrados;adj.;amestrado
amicíssimo;adj. s.m.;amigo
amigalhão;adj. s.m.;amigo
amigalhão;adj. s.m.;amigo
amigalhões;adj. s.m.;amigo
amigalhões;adj. s.m.;amigo
amigas;adj. s.m.;amigo
amigas;adj. s.m.;amigo
amigos;adj. s.m.;amigo
amigos;adj. s.m.;amigo
amimada;adj.;amimado
amimadas;adj.;amimado
amimados;adj.;amimado
amoladas;adj.;amolado
amoladas;adj.;amolado
amolados;adj.;amolado
amolados;adj.;amolado
amoldada;adj.;amoldado
amoldadas;adj.;amoldado
amoldados;adj.;amoldado
amolecida;adj.;amolecido
amolecidas;adj.;amolecido
amolecidos;adj.;amolecido
amolentada;adj.;amolentado
amolentadas;adj.;amolentado
amolentados;adj.;amolentado
amolgada;adj.;amolgado
amolgadas;adj.;amolgado
amolgados;adj.;amolgado
amontoada;adj. s.m.;amontoado
amontoada;adj. s.m.;amontoado
amontoadas;adj. s.m.;amontoado
amontoadas;adj. s.m.;amontoado
amontoados;adj. s.m.;amontoado
amontoados;adj. s.m.;amontoado
amoras;s.f.;amora
amortalhada;adj. s.m.;amortalhado
amortalhadas;adj. s.m.;amortalhado
amortalhados;adj. s.m.;amortalhado
amortecida;adj.;amortecido
amortecidas;adj.;amortecido
amortecidos;adj.;amortecido
amostras;s.f.;amostra
amotinadas;adj. s.m.;amotinado
amotinadas;adj. s.m.;amotinado
amotinados;adj. s.m.;amotinado
amotinados;adj. s.m.;amotinado
amparadas;adj.;amparado
amparados;adj.;amparado
amparos;s.m.;amparo
ampliada;adj.;ampliado
ampliadas;adj.;ampliado
ampliados;adj.;ampliado
amuada;adj.;amuado
amuadas;adj.;amuado
amuados;adj.;amuado
amulherada;adj.;amulherado
amulheradas;adj.;amulherado
amulherados;adj.;amulherado
amuos;s.m.;amuo
anafada;adj.;anafado
anafadas;adj.;anafado
anafados;adj.;anafado
analisada;adj.;analisado
analisadas;adj.;analisado
analisados;adj.;analisado
anarquizada;adj.;anarquizado
anarquizadas;adj.;anarquizado
anarquizados;adj.;anarquizado
anavalhada;adj.;anavalhado
anavalhadas;adj.;anavalhado
anavalhados;adj.;anavalhado
ancinhos;s.m.;ancinho
andaimes;s.m.;andaime
anelada;adj. s.m.;anelado
anelada;adj. s.m.;anelado
aneladas;adj. s.m.;anelado
aneladas;adj. s.m.;anelado
anelados;adj. s.m.;anelado
anelados;adj. s.m.;anelado
anemias;s.f. "árvore";anemia
anestesias;s.f.;anestesia
anexas;adj. s.m.;anexo
anexas;adj. s.m.;anexo
anexos;adj. s.m.;anexo
anexos;adj. s.m.;anexo
angustiada;adj.;angustiado
angustiadas;adj.;angustiado
angustiados;adj.;angustiado
anilinas;s.f.;anilina
animada;adj.;animado
animadas;adj.;animado
animados;adj.;animado
animadíssima;adj.;animado
animadíssimas;adj.;animado
animadíssimo;adj.;animado
animadíssimos;adj.;animado
aninhada;adj. s.m.;aninhado
aninhadas;adj. s.m.;aninhado
aninhados;adj. s.m.;aninhado
aniquilada;adj.;aniquilado
aniquiladas;adj.;aniquilado
aniquilados;adj.;aniquilado
anseios;s.m.;anseio
anteparos;s.m.;anteparo
antepassada;adj. s.m.;antepassado
antepassada;adj. s.m.;antepassado
antepassadas;adj. s.m.;antepassado
antepassadas;adj. s.m.;antepassado
antepassados;adj. s.m.;antepassado
antepassados;adj. s.m.;antepassado
antepostas;adj.;anteposto
antepostos;adj.;anteposto
antipatizada;adj.;antipatizado
antipatizadas;adj.;antipatizado
antipatizados;adj.;antipatizado
antologias;s.f.;antologia
anulada;adj.;anulado
anuladas;adj.;anulado
anulados;adj.;anulado
apadrinhada;adj.;apadrinhado
apadrinhadas;adj.;apadrinhado
apadrinhados;adj.;apadrinhado
apaixonada;adj. s.m.;apaixonado
apaixonada;adj. s.m.;apaixonado
apaixonadas;adj. s.m.;apaixonado
apaixonadas;adj. s.m.;apaixonado
apaixonados;adj. s.m.;apaixonado
apaixonados;adj. s.m.;apaixonado
apaixonadíssima;adj. s.m.;apaixonado
apaixonadíssimas;adj. s.m.;apaixonado
apaixonadíssimo;adj. s.m.;apaixonado
apaixonadíssimos;adj. s.m.;apaixonado
apalavrada;adj.;apalavrado
apalavradas;adj.;apalavrado
apalavrados;adj.;apalavrado
apalermada;adj. s.m.;apalermado
apalermadas;adj. s.m.;apalermado
apalermados;adj. s.m.;apalermado
apanhadas;adj. s.m.;apanhado
apanhadas;adj. s.m.;apanhado
apanhados;adj. s.m.;apanhado
apanhados;adj. s.m.;apanhado
apanhas;s.m.;apanha
aparadas;adj. s.m.;aparado
aparados;adj. s.m.;aparado
aparecida;adj.;aparecido
aparecidas;adj.;aparecido
aparecidos;adj.;aparecido
aparelhada;adj.;aparelhado
aparelhadas;adj.;aparelhado
aparelhados;adj.;aparelhado
aparentada;adj.;aparentado
aparentada;adj.;aparentado
aparentadas;adj.;aparentado
aparentadas;adj.;aparentado
aparentados;adj.;aparentado
aparentados;adj.;aparentado
aparentes;adj.2g.;aparente
aparentes;adj.2g.;aparente
aparos;s.m.;aparo
apartadas;adj. s.m.;apartado
apartadas;adj. s.m.;apartado
apartados;adj. s.m.;apartado
apartados;adj. s.m.;apartado
apartes;s.m.;aparte
apavorada;adj.;apavorado
apavoradas;adj.;apavorado
apavorados;adj.;apavorado
apedrejada;adj.;apedrejado
apedrejadas;adj.;apedrejado
apedrejados;adj.;apedrejado
apegada;adj.;apegado
apegada;adj.;apegado
apegadas;adj.;apegado
apegadas;adj.;apegado
apegados;adj.;apegado
apegados;adj.;apegado
apelada;adj. s.m.;apelado
apelada;adj. s.m.;apelado
apeladas;adj. s.m.;apelado
apeladas;adj. s.m.;apelado
apelados;adj. s.m.;apelado
apelados;adj. s.m.;apelado
apelidada;adj.;apelidado
apelidadas;adj.;apelidado
apelidados;adj.;apelidado
apelidos;s.m.;apelido
apelos;s.m.;apelo
apensas;adj. s.m.;apenso
apensas;adj. s.m.;apenso
apensos;adj. s.m.;apenso
apensos;adj. s.m.;apenso
apercebida;adj.;apercebido
apercebidas;adj.;apercebido
apercebidos;adj.;apercebido
apertadas;adj. s.m.;apertado
apertadas;adj. s.m.;apertado
apertadinha;adj. s.m.;apertado
apertadinha;adj. s.m.;apertado
apertadinhas;adj. s.m.;apertado
apertadinhas;adj. s.m.;apertado
apertadinho;adj. s.m.;apertado
apertadinho;adj. s.m.;apertado
apertadinhos;adj. s.m.;apertado
apertadinhos;adj. s.m.;apertado
apertados;adj. s.m.;apertado
apertados;adj. s.m.;apertado
apertos;s.m.;aperto
apetites;s.m.;apetite
apiedada;adj.;apiedado
apiedadas;adj.;apiedado
apiedados;adj.;apiedado
apinhada;adj.;apinhado
apinhadas;adj.;apinhado
apinhados;adj.;apinhado
apitos;s.m.;apito
aplaudida;adj.;aplaudido
aplaudidas;adj.;aplaudido
aplaudidos;adj.;aplaudido
aplicada;adj. s.m.;aplicado
aplicadas;adj. s.m.;aplicado
aplicados;adj. s.m.;aplicado
apliques;s.2g.;aplique
apoderada;adj. s.m.;apoderado
apoderada;adj. s.m.;apoderado
apoderadas;adj. s.m.;apoderado
apoderadas;adj. s.m.;apoderado
apoderados;adj. s.m.;apoderado
apoderados;adj. s.m.;apoderado
apodrecida;adj.;apodrecido
apodrecidas;adj.;apodrecido
apodrecidos;adj.;apodrecido
apoiada;adj. s.m. interj.;apoiado
apoiadas;adj. s.m. interj.;apoiado
apoiados;adj. s.m. interj.;apoiado
apontada;adj. s.m.;apontado
apontadas;adj. s.m.;apontado
apontados;adj. s.m.;apontado
apoquentada;adj. s.m.;apoquentado
apoquentadas;adj. s.m.;apoquentado
apoquentados;adj. s.m.;apoquentado
aportes;s.m.;aporte
aposentada;adj. s.m.;aposentado
aposentada;adj. s.m.;aposentado
aposentadas;adj. s.m.;aposentado
aposentadas;adj. s.m.;aposentado
aposentados;adj. s.m.;aposentado
aposentados;adj. s.m.;aposentado
aposentos;s.m.;aposento
apossada;adj.;apossado
apossadas;adj.;apossado
apossados;adj.;apossado
apostada;adj.;apostado
apostadas;adj.;apostado
apostados;adj.;apostado
apostolados;adj. s.m.;apostolado
apostos;adj. s.m.;aposto
apostos;adj. s.m.;aposto
apoteoses;s.f.;apoteose
aprazada;adj.;aprazado
aprazadas;adj.;aprazado
aprazados;adj.;aprazado
apreciada;adj.;apreciado
apreciadas;adj.;apreciado
apreciados;adj.;apreciado
apresentada;adj. s.m.;apresentado
apresentadas;adj. s.m.;apresentado
apresentados;adj. s.m.;apresentado
apressada;adj.;apressado
apressadas;adj.;apressado
apressados;adj.;apressado
aprimorada;adj.;aprimorado
aprimoradas;adj.;aprimorado
aprimorados;adj.;aprimorado
apropriada;adj.;apropriado
apropriadas;adj.;apropriado
apropriados;adj.;apropriado
aprovada;adj. s.m.;aprovado
aprovadas;adj. s.m.;aprovado
aprovados;adj. s.m.;aprovado
aproveitada;adj.;aproveitado
aproveitadas;adj.;aproveitado
aproveitados;adj.;aproveitado
aproximada;adj.;aproximado
aproximadas;adj.;aproximado
aproximados;adj.;aproximado
aprumada;adj.;aprumado
aprumadas;adj.;aprumado
aprumados;adj.;aprumado
aptas;adj.;apto
apunhalada;adj.;apunhalado
apunhaladas;adj.;apunhalado
apunhalados;adj.;apunhalado
apupadas;adj.;apupado
apupados;adj.;apupado
apupos;s.m.;apupo
apuradas;adj.;apurado
apuradas;adj.;apurado
apurados;adj.;apurado
apurados;adj.;apurado
apuros;s.m.;apuro
aquartelada;adj.;aquartelado
aquarteladas;adj.;aquartelado
aquartelados;adj.;aquartelado
aquecida;adj.;aquecido
aquecidas;adj.;aquecido
aquecidos;adj.;aquecido
aquelas;contr. da prep. a com o pron. aquele;aquele
aquelas;contr. da prep. a com o pron. aquele;aquele
aqueles;contr. da prep. a com o pron. aquele;aquele
aqueles;contr. da prep. a com o pron. aquele;aquele
arabescos;adj. s.m.;arabesco
aradas;adj. s.m.;arado
aradas;adj. s.m.;arado
arados;adj. s.m.;arado
arados;adj. s.m.;arado
aramada;adj. s.m.;aramado
aramadas;adj. s.m.;aramado
aramados;adj. s.m.;aramado
arames;s.m.;arame
aranhas;adj.2g. s.f.;aranha
aranhão;adj.2g. s.f.;aranha
aranhões;adj.2g. s.f.;aranha
araras;adj.2g. s.2g.;arara
arborizada;adj.;arborizado
arborizadas;adj.;arborizado
arborizados;adj.;arborizado
arcadas;adj.;arcado
arcadas;s.f.;arcada
arcados;adj.;arcado
arcas;s.f.;arca
ardida;adj. s.m.;ardido
ardidas;adj. s.m.;ardido
arengas;s.f.;arenga
argamassas;s.f.;argamassa
argentinas;adj. s.m.;argentino
argentinas;adj. s.m.;argentino
argentinos;adj. s.m.;argentino
argentinos;adj. s.m.;argentino
argolas;s.f.;argola
argolinhas;s.f.;argola
argolão;s.f.;argola
argolões;s.f.;argola
argumentos;s.m.;argumento
ariscas;adj. s.m.;arisco
armadas;adj.;armado
armadas;adj.;armado
armados;adj.;armado
armados;adj.;armado
armarias;s.f.;armaria
armas;s.f.;arma
aromas;s.m.;aroma
arpejos;s.m.;arpejo
arquitetada;adj.;arquitetado
arquitetadas;adj.;arquitetado
arquitetados;adj.;arquitetado
arquitetos;s.m.;arquiteto
arquivos;s.m.;arquivo
arrabaldes;s.m.;arrabalde
arraigados;adj.;arraigado
arraigados;adj.;arraigado
arrancadas;adj.;arrancado
arrancadas;adj.;arrancado
arrancados;adj.;arrancado
arrancados;adj.;arrancado
arranhada;adj.;arranhado
arranhadas;adj.;arranhado
arranhados;adj.;arranhado
arranjos;s.m.;arranjo
arranques;s.m.;arranque
arrasada;adj.;arrasado
arrasadas;adj.;arrasado
arrasados;adj.;arrasado
arrastada;adj. s.m.;arrastado
arrastadas;adj. s.m.;arrastado
arrastados;adj. s.m.;arrastado
arrastão;s.m.;arrasto
arrastões;s.m.;arrasto
arreadas;adj.;arreado
arreados;adj.;arreado
arrebatada;adj.;arrebatado
arrebatadas;adj.;arrebatado
arrebatados;adj.;arrebatado
arrebites;s.m.;arrebite
arredada;adj.;arredado
arredadas;adj.;arredado
arredados;adj.;arredado
arreios;s.m.;arreio
arrelias;s.f.;arrelia
arremates;s.m.;arremate
arremessada;adj.;arremessado
arremessada;adj.;arremessado
arremessadas;adj.;arremessado
arremessadas;adj.;arremessado
arremessados;adj.;arremessado
arremessados;adj.;arremessado
arremessos;s.m.;arremesso
arremetidas;s.f.;arremetida
arremetidas;s.f.;arremetida
arremetido;s.f.;arremetida
arremetido;s.f.;arremetida
arremetidos;s.f.;arremetida
arremetidos;s.f.;arremetida
arrendadas;adj. s.m.;arrendado
arrendadas;adj. s.m.;arrendado
arrepanhada;adj.;arrepanhado
arrepanhadas;adj.;arrepanhado
arrepanhados;adj.;arrepanhado
arrependida;adj.;arrependido
arrependida;adj.;arrependido
arrependidas;adj.;arrependido
arrependidas;adj.;arrependido
arrependidos;adj.;arrependido
arrependidos;adj.;arrependido
arrepiada;adj. s.m.;arrepiado
arrepiadas;adj. s.m.;arrepiado
arrepiados;adj. s.m.;arrepiado
arrepios;s.m.;arrepio
arriscadas;adj.;arriscado
arriscados;adj.;arriscado
arrobas;s.f.;arroba
arrojada;adj. s.m.;arrojado
arrojadas;adj. s.m.;arrojado
arrojados;adj. s.m.;arrojado
arrombadas;adj.;arrombado
arrombadas;adj.;arrombado
arrombados;adj.;arrombado
arrombados;adj.;arrombado
arrombas;s.f.;arromba
arrotos;s.m.;arroto
arroubos;s.m.;arroubo
arroxeada;adj.;arroxeado
arroxeadas;adj.;arroxeado
arroxeados;adj.;arroxeado
arruados;adj. s.m.;arruado
arruados;adj. s.m.;arruado
arrufadas;adj.;arrufado
arrufadas;adj.;arrufado
arrufados;adj.;arrufado
arrufados;adj.;arrufado
arrufos;s.m.;arrufo
artefatos;s.m.;artefato
articulada;adj. s.m.;articulado
articulada;adj. s.m.;articulado
articuladas;adj. s.m.;articulado
articuladas;adj. s.m.;articulado
articulados;adj. s.m.;articulado
articulados;adj. s.m.;articulado
artilharias;s.f.;artilharia
arvorada;adj. s.m.;arvorado
arvorada;adj. s.m.;arvorado
arvoradas;adj. s.m.;arvorado
arvoradas;adj. s.m.;arvorado
arvorados;adj. s.m.;arvorado
arvorados;adj. s.m.;arvorado
asadas;adj. s.m.;asado
asadas;adj. s.m.;asado
asados;adj. s.m.;asado
asados;adj. s.m.;asado
asfaltos;s.m.;asfalto
asfixiada;adj. s.m.;asfixiado
asfixiadas;adj. s.m.;asfixiado
asfixiados;adj. s.m.;asfixiado
asfixias;s.f.;asfixia
asilada;adj. s.m.;asilado
asilada;adj. s.m.;asilado
asiladas;adj. s.m.;asilado
asiladas;adj. s.m.;asilado
asilados;adj. s.m.;asilado
asilados;adj. s.m.;asilado
asilos;s.m.;asilo
asneiras;adj. s.m.;asneiro
asneiras;adj. s.m.;asneiro
assada;adj. s.m.;assado
assada;adj. s.m.;assado
assadas;adj. s.m.;assado
assadas;adj. s.m.;assado
assados;adj. s.m.;assado
assados;adj. s.m.;assado
assalariada;adj. s.m.;assalariado
assalariada;adj. s.m.;assalariado
assalariadas;adj. s.m.;assalariado
assalariadas;adj. s.m.;assalariado
assalariados;adj. s.m.;assalariado
assalariados;adj. s.m.;assalariado
assaltadas;adj.;assaltado
assaltados;adj.;assaltado
assaltos;s.m.;assalto
assanhada;adj. s.m.;assanhado
assanhadas;adj. s.m.;assanhado
assanhados;adj. s.m.;assanhado
assassinas;adj. s.m.;assassino
assassinas;adj. s.m.;assassino
assassinos;adj. s.m.;assassino
assassinos;adj. s.m.;assassino
assediada;adj.;assediado
assediadas;adj.;assediado
assediados;adj.;assediado
assegurada;adj.;assegurado
asseguradas;adj.;assegurado
assegurados;adj.;assegurado
assenhoreada;adj.;assenhoreado
assenhoreadas;adj.;assenhoreado
assenhoreados;adj.;assenhoreado
assentadas;adj. s.m.;assentado
assentadas;adj. s.m.;assentado
assentados;adj. s.m.;assentado
assentados;adj. s.m.;assentado
assentos;s.m. "lugar em que se senta";assento
assertivas;s.f.;assertiva
assestada;adj.;assestado
assestadas;adj.;assestado
assestados;adj.;assestado
assinada;adj. s.m.;assinado
assinada;adj. s.m.;assinado
assinadas;adj. s.m.;assinado
assinadas;adj. s.m.;assinado
assinados;adj. s.m.;assinado
assinados;adj. s.m.;assinado
assinalada;adj.;assinalado
assinaladas;adj.;assinalado
assinalados;adj.;assinalado
assistida;adj.;assistido
assistida;adj.;assistido
assistidas;adj.;assistido
assistidas;adj.;assistido
assistidos;adj.;assistido
assistidos;adj.;assistido
assoberbada;adj.;assoberbado
assoberbadas;adj.;assoberbado
assoberbados;adj.;assoberbado
assobios;s.m.;assobio
associada;adj. s.m.;associado
associada;adj. s.m.;associado
associadas;adj. s.m.;associado
associadas;adj. s.m.;associado
associados;adj. s.m.;associado
associados;adj. s.m.;associado
assolada;adj.;assolado
assoladas;adj.;assolado
assolados;adj.;assolado
assomadas;adj.;assomado
assomadas;adj.;assomado
assomados;adj.;assomado
assomados;adj.;assomado
assombrada;adj.;assombrado
assombradas;adj.;assombrado
assombrados;adj.;assombrado
assoprada;adj.;assoprado
assopradas;adj.;assoprado
assoprados;adj.;assoprado
assuntos;adj. s.m.;assunto
assustada;adj. s.m.;assustado
assustadas;adj. s.m.;assustado
assustados;adj. s.m.;assustado
atacados;adj. s.m.;atacado
atacados;adj. s.m.;atacado
atacas;s.f.;ataca
atadas;adj. s.m.;atado
atadas;adj. s.m.;atado
atados;adj. s.m.;atado
atados;adj. s.m.;atado
atalaias;s.2g.;atalaia
atalhadas;adj.;atalhado
atalhadas;adj.;atalhado
atalhados;adj.;atalhado
atalhados;adj.;atalhado
atalhos;s.m.;atalho
ataques;s.m.;ataque
atarantada;adj.;atarantado
atarantadas;adj.;atarantado
atarantados;adj.;atarantado
atarefada;adj.;atarefado
atarefadas;adj.;atarefado
